,hydro,lignite,wind_onshore,RS -> ME,demand,ME -> RS,mismatch
324,0.0,679.27,0.0,0.0,481.0,198.27,-2.842170943040401e-14
325,0.0,708.74,0.0,0.0,476.0,232.74,0.0
326,0.0,746.88,0.0,0.0,478.0,268.88,0.0
327,0.0,842.3299999999999,0.0,0.0,488.0,354.33,-5.684341886080802e-14
328,0.0,789.53,0.0,0.0,506.0,283.53,0.0
329,0.0,772.23,0.0,0.0,505.0,267.23,0.0
330,0.0,758.27,0.0,0.0,501.0,257.27,0.0
331,0.0,737.27,0.0,0.0,499.0,238.27,-2.842170943040401e-14
332,0.0,714.47,0.0,0.0,492.0,222.47,2.842170943040401e-14
333,0.0,712.7,0.0,0.0,467.0,245.7,5.684341886080802e-14
334,0.0,671.37,0.0,0.0,432.0,239.37,0.0
335,0.0,601.96,0.0,0.0,390.0,211.96,2.842170943040401e-14
336,0.0,580.9,0.0,0.0,352.0,228.9,-2.842170943040401e-14
337,0.0,564.81,0.0,0.0,327.0,237.81,-5.684341886080802e-14
338,0.0,554.54,0.0,0.0,313.0,241.54,-2.842170943040401e-14
339,0.0,567.36,0.0,0.0,304.0,263.36,0.0
340,0.0,599.0799999999999,0.0,0.0,315.0,284.08,-5.684341886080802e-14
341,203.01424480846123,395.2257551915388,0.0,0.0,354.0,244.24,0.0
342,424.05234696886714,323.46765303113284,0.0,0.0,403.0,344.52,0.0
