,biomass,gas,hard_coal,hydro,nuclear,other_fossil,solar,wind_onshore,BE -> FR,CH -> FR,DE -> FR,ES -> FR,GB -> FR,IT -> FR,demand,FR -> BE,FR -> CH,FR -> DE,FR -> ES,FR -> GB,FR -> IT,mismatch
7564,331.17623164734493,4057.9185213130468,465.46415484581104,3969.066361602783,44437.18637509542,489.69656203951916,0.0,3121.941793456069,0.0,0.0,0.0,0.0,0.0,0.0,47853.0,1170.66,688.45,1657.6,2302.74,1434.0,1766.0,-3.637978807091713e-12
7565,346.58901334724726,6106.114085301197,587.1875027350917,4805.610356319324,47090.529889923084,511.9342307239157,0.0,3524.184921650144,0.0,0.0,0.0,163.86,0.0,0.0,55082.0,1092.91,871.11,2464.99,0.0,1544.0,2081.0,1.8189894035458565e-12
7566,335.052086858432,6629.90760180485,552.5782109419064,6067.0200958826845,45974.300964467,496.90801804850537,114.43317428087985,3804.129847715736,0.0,0.0,0.0,1949.8,0.0,0.0,59058.0,1521.1,671.47,1094.56,0.0,1952.0,1627.0,-9.094947017729282e-12
7567,333.72700870864196,7161.2681807202125,556.553965292566,6033.784317452247,45913.64843196772,496.99652989225444,300.8677340050218,3818.863831961352,0.0,0.0,0.0,695.84,0.0,0.0,60161.0,1646.0,624.37,1054.18,0.0,299.0,1527.0,1.000444171950221e-11
7568,330.8570808977525,7333.828956268951,709.5611858022569,6141.725443249664,45552.40289800256,490.6865015160514,882.6248896564659,3693.3830446062957,0.0,0.0,0.0,181.22,0.0,0.0,60622.0,1298.54,441.51,833.24,0.0,912.0,1209.0,9.094947017729282e-13
7569,329.51883511379475,7294.163843938691,863.4613920111474,6175.4270580585235,45480.718479795636,487.1590185787274,1477.74959080353,3581.991781699954,0.0,0.0,0.0,0.0,0.0,0.0,60649.0,1246.82,416.76,727.04,910.57,627.0,1113.0,1.8189894035458565e-12
7570,332.86294051245574,7347.565339188792,1010.8791454947502,5938.27485874221,45702.59382919173,489.5645709690887,1829.2098823238337,3582.629433577139,0.0,0.0,0.0,0.0,251.0,0.0,61268.0,1535.91,735.27,1107.01,643.39,0.0,1195.0,1.8189894035458565e-12
7571,327.9097997814678,7200.858720509703,1232.6979510303327,5811.290340571569,45018.77689468905,483.76816140599266,2059.5569214669354,3628.261210544945,0.0,0.0,0.0,0.0,251.0,0.0,60923.0,1434.24,378.2,935.11,1667.57,0.0,676.0,-4.547473508864641e-12
7572,324.90037958196365,7145.802792904546,1366.7877079327668,5318.739547230664,44653.74661353346,477.32277987967495,1956.421730137071,3427.498448799851,0.0,0.0,0.0,0.0,535.0,0.0,59229.0,1444.12,427.65,1045.86,2380.59,0.0,679.0,9.094947017729282e-13
7573,324.6150868766775,7130.511028707758,1508.8590149267786,4754.007985277267,44607.52318830343,478.9074429847279,1545.9292563293623,3481.5969965939944,0.0,0.0,0.0,0.0,1740.0,0.0,57717.0,2019.71,842.05,1825.8,2110.39,0.0,1057.0,-3.637978807091713e-12
7574,326.5950784151878,7122.787433251849,1613.8821413378203,4682.8709705070005,44716.39322867392,478.3361763865519,985.8146828470744,3380.5102885805895,0.0,0.0,0.0,0.0,1573.0,0.0,56873.0,2205.87,1020.86,2014.65,1313.81,0.0,1452.0,-5.4569682106375694e-12
7575,331.86739311515856,7280.660039726401,1695.0765309881945,4839.137156839189,45515.86824835408,489.121480929726,387.0084368942926,3207.370713152963,0.0,0.0,0.0,1126.83,0.0,0.0,56793.0,2112.23,1356.24,2321.47,0.0,132.0,2158.0,9.094947017729282e-12
