,biomass,gas,hard_coal,hydro,lignite,nuclear,other_fossil,other_renewable,solar,wind_offshore,wind_onshore,AT -> DE,CH -> DE,CZ -> DE,DK -> DE,FR -> DE,NL -> DE,PL -> DE,SE -> DE,demand,DE -> AT,DE -> CH,DE -> CZ,DE -> DK,DE -> FR,DE -> NL,DE -> PL,DE -> SE,mismatch
359,4819.0,3326.0,2846.0,1716.0,9477.0,7900.0,943.0,191.0,0.0,3342.0,34836.0,0.0,0.0,0.0,0.0,1528.0,0.0,0.0,0.0,58626.98,3171.8,3383.94,1748.74,1359.58,0.0,1407.0,1164.46,61.5,-3.637978807091713e-12
360,4798.0,3308.0,2798.0,1727.0,9511.0,8121.0,953.0,191.0,0.0,3397.0,34096.0,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0.0,56556.15,3308.6,3691.03,1759.54,1559.65,0.0,1578.36,1057.07,61.6,-1.8189894035458565e-12
361,4793.0,3281.0,2748.0,1724.0,9495.0,8147.0,959.0,191.0,0.0,3598.0,32751.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,55061.060000000005,3314.8,3769.8,1781.45,1440.75,0.0,1533.37,1012.27,61.5,-7.275957614183426e-12
362,4813.996230771107,3331.450454495581,2805.061153075282,1741.211264736361,9551.499943553796,8101.161543273393,970.2472018530937,192.23777547089304,0.0,3661.576058445596,30876.808774324905,0.0,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,54656.0204,3122.5,3387.91,1607.37,1717.14,0.0,1446.93,1068.88,61.5,3.637978807091713e-12
363,4896.3075460994005,3460.316993014774,3020.6025409995673,1839.830865658033,10180.055798170242,8874.23712248872,997.3010764820424,199.87020546145763,0.0,3654.0373460004944,29201.54950562527,0.0,0.0,0.0,0.0,1594.0,0.0,0.0,0.0,55818.449,3000.9,3182.09,1670.26,1793.36,0.0,1286.2,1105.35,61.5,-5.4569682106375694e-12
364,4952.832118557454,4040.2499861599335,3270.777324524751,1882.2006480698867,12219.267347772715,9475.298799677441,1024.5808486463075,208.44205524079737,0.0,4228.988563542148,28141.75150780855,0.0,0.0,0.0,0.0,1654.0,0.0,0.0,0.0,58898.4592,2981.4,3310.57,1508.81,1893.9,0.0,1251.87,1191.58,61.8,-2.000888343900442e-11
365,5006.679568763277,4774.762531518111,4145.123516372865,3427.335039107286,15966.596025724848,9615.637159626473,1032.6079848382024,217.22546022510966,0.0,4182.90185728158,27710.41305654225,0.0,0.0,0.0,0.0,1736.0,0.0,0.0,0.0,66861.1122,2171.7,3524.69,1525.1,1321.69,0.0,1171.49,1235.3,4.2,-1.8189894035458565e-12
366,5202.023428167547,5650.174382659244,5625.216823450263,5409.279680729082,17651.505028369105,10010.151465341181,1111.15394043462,224.6180328808265,0.0,4008.401031216295,26399.672086751823,0.0,0.0,0.0,0.0,1105.0,0.0,0.0,455.1,73951.2959,1751.4,3552.97,1345.5800000000002,209.64,0.0,1014.36,1027.05,0.0,0.0
367,5255.307930072862,6320.337111914871,6214.4889247850815,6845.213173867746,17557.704442456885,10129.780630163285,1119.5901030429313,225.88221377181947,113.48671609791896,4190.278748230854,25296.62550559574,0.0,0.0,0.0,267.83000000000004,842.0,0.0,0.0,593.0,76316.2755,1582.8,3499.35,1407.37,0.0,0.0,1238.72,927.01,0.0,-1.4551915228366852e-11
368,5276.742884689961,6360.466914575614,6396.481912547645,5441.538784501375,17455.269017110906,10159.503518837404,1113.1908464082235,225.91226000637477,1191.769023801745,4164.643401856648,24390.884535664103,0.0,0.0,0.0,345.13,1221.0,0.0,0.0,610.1,76238.6531,1742.4,3140.8,1105.89,0.0,0.0,1086.42,1038.47,0.0,-5.4569682106375694e-12
369,5234.619540980106,6368.624643278093,6482.35008333663,5293.1069101530675,17324.175368917193,10097.735977768989,1090.6811251328297,224.20158182968797,2529.0371670160453,3973.8918054740343,23533.584396113332,0.0,0.0,0.0,385.31,1343.0,0.0,0.0,610.0,76885.4286,1734.2,2959.75,1251.9,0.0,0.0,741.74,917.3,0.0,1.3642420526593924e-11
370,5201.173027456893,6322.235946993479,6653.288084306296,5753.643152712699,17193.214248233202,10025.075599729375,1132.886210154901,223.5676771463182,3760.8812612258043,3904.9104378489133,23234.915754192116,0.0,0.0,0.0,334.83,1185.0,0.0,0.0,610.3,77631.0714,1941.8,3201.22,1292.5800000000002,0.0,0.0,542.69,926.56,0.0,7.275957614183426e-12
371,5231.097385432212,6191.228685295002,6794.2774455459,3456.4726795060437,17323.35776763672,10067.354258786017,1114.3995873688336,223.31143715909832,4363.742817915714,4043.3394515570076,23746.528283797452,0.0,0.0,0.0,314.16,1243.0,0.0,0.0,610.2,77004.4898,1998.1,2966.44,1125.34,0.0,0.0,539.5,1088.6,0.0,1.0913936421275139e-11
372,5220.231863055183,6183.469692894468,6824.550798883701,2985.6062936069993,17300.57028381364,10068.744429360306,1109.7706540653949,223.03157805003568,3798.001510272347,4015.645852137599,23925.79334386035,0.0,0.0,0.0,70.28999999999996,1539.0,0.0,0.0,610.3,76546.3163,1633.3,3146.91,1176.38,0.0,0.0,445.13,926.97,0.0,1.8189894035458565e-12
373,5274.7428581361155,6363.406281021528,6962.660572739672,3283.391482208852,17252.21566156973,10165.571442267685,1121.290698296564,225.12820033694348,2741.778710383742,4082.759729782057,23866.851963257122,0.0,0.0,0.0,49.84000000000003,1415.0,0.0,0.0,610.3,75412.3776,1698.9,3314.7,1440.0,0.0,0.0,609.76,939.2,0.0,-2.7284841053187847e-12
374,5292.891506444745,6223.725391639105,7174.178726404305,3327.6766410988066,17307.624429743842,10181.404357846037,1128.1183503233754,226.71363948527735,1384.2611641649146,4277.040006443405,24876.372086406176,0.0,0.0,0.0,4.289999999999964,1491.0,0.0,0.0,573.2,75310.3163,1630.5,3148.36,1506.37,0.0,0.0,913.0,959.95,0.0,-2.1827872842550278e-11
