,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,CH -> AT,CZ -> AT,DE -> AT,HU -> AT,IT -> AT,SI -> AT,demand,AT -> CH,AT -> CZ,AT -> DE,AT -> HU,AT -> IT,AT -> SI,mismatch
2029,311.0000009121452,1194.0000092480668,334.0000009957242,3368.9788857040694,122.00000031581042,0.0,375.00000115174305,238.0000006639255,27.330000066189694,1905.300016180962,1977.531088363011,0.0,0.0,21.190000048193866,9844.000003576486,0.0,0.0,0.0,27.33000006614718,3.000000007209429,0.0,-2.2950530365051236e-12
2030,312.00000095174755,1194.0000149300904,394.00000129286946,3012.6628173429062,122.0000003199882,0.0,291.00000087197316,468.0000016482975,0.0,1968.9000423070815,1884.2371232718137,133.2100003152773,0.0,116.13000021230727,9740.000003104675,51.14000012102511,0.0,0.0,0.0,105.00000023865334,0.0,-1.1652900866465643e-12
2031,312.0000009413132,1218.0000139423605,398.0000012911003,3979.4099226491808,122.00000031880451,0.0,182.00000049658564,384.00000123061574,0.0,1921.3000395229053,1465.0000231244528,158.2700003749846,0.0,0.0,9842.00000321479,139.54000032492078,0.0,0.0,0.0,156.00000034669284,2.4400000059001132,-6.252776074688882e-13
2032,308.00000089636114,1277.0000108950637,405.0000012618892,5829.30997695803,122.0000003151895,0.0,80.00000020157162,254.0000007130257,0.0,1828.1000135341797,646.8000022847323,0.0,0.0,0.0,9898.000003634656,152.3100003639454,0.0,0.0,123.12000029976232,211.00000046344184,365.7800022982375,2.0463630789890885e-12
2033,308.0000007997009,1054.0000033843219,437.000001173473,6398.279993448699,122.00000030233976,0.0,13.000000031379198,212.00000053721433,0.0,1727.1000102964183,757.0000020739215,0.0,0.0,0.0,9874.000007113018,339.20000087363843,0.0,0.0,186.14000049290772,191.00000044829793,438.0400031196051,2.7284841053187847e-12
2034,308.00000071666483,1002.0000021699585,441.00000101170133,5213.000007949684,122.00000028965218,0.0,0.0,194.00000045699355,0.0,1717.7000041235217,1246.1000024375621,14.990000035599477,0.0,0.0,9327.210016223711,576.8000019077626,0.0,0.0,0.0,202.00000050741124,152.78000055245084,3.751665644813329e-12
2035,308.00000081199244,1028.0000034918007,447.0000012316199,4018.1399822863627,122.00000030407641,0.0,0.0,204.0000005209908,0.0,1776.3000148364858,1376.2000046344324,227.83000049657932,0.0,0.0,8462.000006049562,815.2700020245189,0.0,0.0,0.0,204.00000047421238,26.200000066047835,6.821210263296962e-13
2036,308.0000008327754,1019.000003853265,441.0000012595871,3756.1599876017854,122.00000030695226,0.0,0.0,169.0000004328024,0.0,1745.700005868407,1638.2000073133852,335.60000071663455,0.0,72.55000014976797,8230.000005080108,1174.2100027898462,0.0,0.0,0.0,203.00000046540734,0.0,0.0
2037,312.00000087184407,975.0000041425874,410.0000012068006,3203.9399682699714,122.00000031043,0.0,0.0,304.00000084599174,0.0,1463.9000225137281,1464.2000077064465,480.8400009838481,0.0,384.3200004307314,7773.000004242351,1150.2000025933605,0.0,0.0,0.0,197.00000044666876,0.0,-6.821210263296962e-13
2038,312.0000009255612,936.0000051961682,372.0000011552925,2822.0999675352828,122.00000031697292,0.0,0.0,508.00000176525265,0.0,1083.100014708942,1369.4000124440643,567.4200011925111,0.0,560.1200004654744,7403.000003279362,1063.1400020127255,0.0,0.0,0.0,186.00000041343242,0.0,1.3642420526593924e-12
2039,312.0000009613643,914.0000061414024,368.0000011940612,2743.11996991309,122.00000032106436,0.0,0.0,704.0000033507631,0.0,886.200008692049,1203.8000123696627,550.3600012062634,0.0,594.570000485868,7118.0000028731965,1094.0500013546734,0.0,0.0,0.0,186.00000040771752,0.0,6.821210263296962e-13
2040,312.00000096060944,920.0000062236312,369.00000119726883,2683.3699730360845,122.00000032097992,0.0,0.0,797.0000043407733,0.0,768.5000053269234,1087.2000120299076,526.1700011726103,0.0,606.9600004814532,6955.000002869055,1043.2000017983305,0.0,0.0,0.0,194.00000042285623,0.0,1.1368683772161603e-12
