,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
3411,321.42,11257.53,253.2,288.97,0.0,0.0,0.0,0.0,9837.6,1060.53,34.6,706.0,482.39,4.547473508864641e-13
3412,319.74,13973.0,252.13,279.17,0.0,0.0,0.0,0.0,12045.15,1061.54,34.6,706.0,976.75,-4.547473508864641e-13
3413,316.35,15655.32,258.43,293.72,0.0,0.0,0.0,0.0,13374.8,1060.15,34.53,706.0,1348.34,4.547473508864641e-13
3414,312.46,16309.32,257.23,270.26,0.0,0.0,0.0,0.0,13801.789999999997,1059.83,28.65,706.0,1553.0,-4.547473508864641e-13
3415,193.69,16537.38,256.55,269.12,0.0,0.0,0.0,0.0,13731.579999999998,1059.79,27.12,706.0,1732.25,0.0
3416,167.09,16668.61,255.8,274.19,0.0,0.0,0.0,0.0,13723.849999999999,1060.1,27.12,706.0,1848.62,4.547473508864641e-13
3417,164.68,16729.41,254.56,277.15,0.0,0.0,0.0,0.0,13964.740000000002,1058.56,27.12,706.0,1669.38,1.3642420526593924e-12
3418,165.24,16430.11,255.29,276.65,0.0,0.0,0.0,0.0,13612.100000000004,1058.17,27.12,706.0,1723.9,4.547473508864641e-13
3419,165.38,16600.81,256.1,277.5,0.0,0.0,0.0,0.0,14251.920000000002,1007.13,27.12,706.0,1307.62,-9.094947017729282e-13
3420,165.59,15879.51,256.45,286.65,0.0,0.0,0.0,0.0,14075.49,942.5,27.12,706.0,837.09,9.094947017729282e-13
3421,168.82,15259.28,257.12,321.1,0.0,0.0,0.0,0.0,13713.87,912.38,27.12,706.0,646.9499999999999,9.094947017729282e-13
3422,177.14,15057.39,257.54,308.79,0.0,0.0,0.0,0.0,13026.240000000002,961.98,27.12,706.0,1079.52,-9.094947017729282e-13
3423,175.23,15497.36,258.1,283.6,0.0,0.0,0.0,0.0,12111.52,1066.02,27.12,706.0,2303.63,0.0
3424,177.27,16651.05,257.46,237.24,0.0,0.0,0.0,0.0,13148.490000000002,1060.15,27.12,706.0,2381.26,-1.8189894035458565e-12
3425,177.31,16606.2,257.58,207.74,0.0,0.0,0.0,0.0,13641.620000000004,1059.94,27.12,706.0,1814.15,9.094947017729282e-13
3426,176.49,16043.24,253.1,210.84,0.0,0.0,0.0,0.0,13626.27,1047.37,27.12,706.0,1276.91,-1.8189894035458565e-12
3427,176.68,15388.86,256.3,191.21,0.0,0.0,0.0,0.0,13946.029999999999,758.82,27.12,706.0,575.0799999999999,4.547473508864641e-13
3428,178.1,14160.32,254.23,167.13,0.0,0.0,0.0,863.57,14809.88,80.35,27.12,706.0,0.0,-6.821210263296962e-13
3429,198.13,11518.19,255.13,150.44,44.66,0.0,0.0,1393.78,12824.98,0.0,29.35,706.0,0.0,3.410605131648481e-13
3430,242.96,10353.62,241.64,130.9,545.62,0.0,0.0,1849.39,12631.66,0.0,29.47,703.0,0.0,-6.821210263296962e-13
3431,250.88,8926.66,241.13,124.57,699.21,0.0,0.0,1641.56,11308.539999999999,0.0,29.47,546.0,0.0,-6.821210263296962e-13
3432,287.19,8658.76,240.74,113.97,512.47,0.0,0.0,1700.31,11149.97,0.0,29.47,334.0,0.0,-6.821210263296962e-13
3433,294.86,8496.93,240.21,132.99,238.91,0.0,0.0,2150.59,10833.02,0.0,29.47,692.0,0.0,-6.821210263296962e-13
3434,293.39,8694.96,240.04,75.65,0.0,0.0,0.0,965.85,9428.539999999999,273.88,29.47,538.0,0.0,3.410605131648481e-13
3435,293.83,10303.03,239.44,70.73,0.0,0.0,0.0,0.0,8755.1,846.92,29.26,483.0,792.75,4.547473508864641e-13
