,gas,hard_coal,hydro,other_fossil,wind_onshore,demand,mismatch
3813,1346.0,286.0,168.0,659.0,75.0,3023.28,-489.2800000000002
3814,1337.0,287.0,164.0,652.0,54.0,2830.07,-336.07000000000016
3815,1349.0,288.0,48.0,663.0,31.0,2607.56,-228.55999999999995
3816,1325.0,286.0,150.0,664.0,20.0,2433.63,11.36999999999989
3817,1352.0,281.0,148.0,670.0,35.0,2334.32,151.67999999999984
3818,1303.0,270.0,148.0,657.0,40.0,2279.21,138.78999999999996
3819,1173.0,194.0,147.0,665.0,46.0,2246.8,-21.800000000000182
3820,1178.0,187.0,146.0,667.0,44.0,2198.02,23.980000000000018
3821,1226.0,205.0,145.0,663.0,39.0,2325.43,-47.429999999999836
3822,1319.0,252.0,143.0,672.0,20.0,2621.4,-215.4000000000001
3823,1309.0,280.0,108.0,659.0,5.0,2977.0,-616.0
3824,1331.0,281.0,41.0,661.0,1.0,3238.05,-923.0500000000002
3825,1336.0,281.0,28.0,653.0,0.0,3322.16,-1024.1599999999999
3826,1340.0,281.0,48.0,654.0,0.0,3322.7,-999.6999999999998
3827,1319.0,281.0,105.0,639.0,10.0,3306.94,-952.94
3828,1318.0,281.0,58.0,636.0,19.0,3232.04,-920.04
3829,1282.0,281.0,57.0,621.0,26.0,3141.78,-874.7800000000002
3830,1314.0,241.0,51.0,645.0,30.0,3081.2,-800.1999999999998
3831,1332.0,260.0,41.0,648.0,79.0,3100.18,-740.1799999999998
3832,1299.0,266.0,48.0,632.0,163.0,3183.66,-775.6599999999999
