,hydro,nuclear,other_fossil,wind_onshore,DE -> SE,DK -> SE,FI -> SE,LT -> SE,NO -> SE,PL -> SE,demand,SE -> DE,SE -> DK,SE -> FI,SE -> LT,SE -> NO,SE -> PL,mismatch
83,11478.0,8225.0,1413.0,1657.0,0.0,0.0,0.0,0.0,2582.06,0.0,21972.0,610.2,1448.85,1237.26,207.5,0.0,597.6,-718.3499999999995
84,11479.0,8255.0,1410.0,1691.0,0.0,0.0,0.0,0.0,2520.81,0.0,21854.0,610.1,1577.92,1315.07,163.7,0.0,597.6,-762.579999999999
85,11553.0,8420.0,1393.0,1706.0,0.0,0.0,0.0,0.0,2538.31,0.0,21755.0,610.2,1564.33,1491.16,112.1,0.0,597.5,-519.9799999999977
86,11654.0,8356.0,1397.0,1747.0,0.0,0.0,0.0,92.4,2534.73,0.0,22328.0,610.0,1556.04,1491.44,0.0,0.0,597.6,-801.9499999999989
87,11700.0,8209.0,1400.0,1840.0,0.0,0.0,0.0,121.4,2454.46,0.0,22347.0,609.8,1614.95,1260.28,0.0,0.0,597.4,-704.5699999999993
88,11692.0,8209.0,1408.0,1961.0,0.0,0.0,0.0,360.6,2465.5,0.0,22506.0,609.7,1607.78,1420.32,0.0,0.0,597.5,-645.2000000000016
89,11260.0,8228.0,1425.0,1996.0,0.0,0.0,0.0,148.2,2643.39,0.0,21883.0,610.1,1584.52,1565.6,0.0,0.0,597.5,-540.1299999999992
90,10727.0,8336.0,1437.0,1998.0,0.0,0.0,0.0,0.0,2513.28,0.0,21440.0,610.3,1554.84,1390.8,162.3,0.0,597.5,-744.460000000001
91,10263.0,8426.0,1412.0,1958.0,0.0,0.0,0.0,0.0,1618.0,0.0,20744.0,610.3,1516.42,960.8,31.7,0.0,597.8,-784.0200000000004
92,9453.0,8451.0,1401.0,2006.0,0.0,0.0,0.0,0.0,869.45,0.0,19795.0,610.9,423.71,1047.81,242.8,0.0,597.5,-537.2699999999995
93,8535.0,8454.0,1376.0,1988.0,0.0,0.0,0.0,0.0,467.84,0.0,19026.0,465.6,415.11,710.12,567.8,0.0,575.9,-939.69
94,6883.0,8456.0,1360.0,2032.0,6.4,380.41,0.0,0.0,0.0,0.0,17906.0,0.0,0.0,345.29,486.9,689.39,27.3,-337.0699999999986
95,5644.0,8457.0,1361.0,1974.0,240.1,697.53,0.0,64.6,0.0,3.23,17209.0,0.0,0.0,59.31,0.0,1763.74,0.0,-590.5900000000008
96,5506.0,8458.0,1356.0,2005.0,200.4,235.23,172.93,199.7,0.0,206.74,16828.0,0.0,0.0,0.0,0.0,2220.71,0.0,-708.71
97,5468.0,8458.0,1359.0,2024.0,150.9,123.38,285.20000000000005,171.4,0.0,340.49,16698.0,0.0,0.0,0.0,0.0,2377.44,0.0,-695.0700000000011
98,5454.0,8457.0,1364.0,2035.0,74.3,420.5,234.59000000000003,296.3,0.0,341.05,16663.0,0.0,0.0,0.0,0.0,2580.74,0.0,-566.9999999999982
99,6181.0,8458.0,1399.0,2058.0,65.1,340.27,31.959999999999997,181.3,0.0,366.9,16868.0,0.0,0.0,0.0,0.0,2701.14,0.0,-487.61000000000104
100,6574.0,8458.0,1401.0,2044.0,64.6,626.38,0.0,324.7,0.0,402.38,17203.0,0.0,0.0,533.96,0.0,2553.79,0.0,-395.6899999999987
101,7813.0,8456.0,1393.0,2051.0,146.2,610.9799999999999,0.0,73.1,0.0,13.17,18478.0,0.0,0.0,749.28,0.0,1644.52,0.0,-315.34999999999945
102,10071.0,8455.0,1434.0,2092.0,11.2,0.0,0.0,63.0,0.0,0.0,20252.0,0.0,622.43,1047.9,0.0,99.68,432.6,-328.4099999999994
103,11343.0,8454.0,1413.0,2090.0,0.0,0.0,0.0,54.9,486.83,0.0,20941.0,453.1,505.69,1611.82,0.0,0.0,482.0,-151.8800000000001
104,11491.0,8458.0,1411.0,2080.0,0.0,0.0,0.0,0.0,1216.76,0.0,21116.0,471.0,1215.89,1442.33,62.3,0.0,596.1,-246.86000000000195
105,11585.0,8455.0,1406.0,2038.0,0.0,0.0,0.0,68.8,1678.26,0.0,21612.0,602.0,1553.64,1388.1,0.0,0.0,597.4,-522.079999999999
106,11566.0,8457.0,1444.0,2040.0,0.0,0.0,0.0,50.0,1736.31,0.0,21534.0,609.6,1740.01,1302.21,0.0,0.0,597.4,-489.90999999999894
107,11541.0,8458.0,1489.0,2039.0,0.0,0.0,0.0,31.8,1695.2,0.0,21488.0,609.8,1668.32,1413.89,0.0,0.0,597.3,-523.3100000000004
108,11548.0,8458.0,1469.0,2049.0,0.0,0.0,0.0,52.0,1581.66,0.0,21262.0,609.8,1669.98,1485.85,0.0,0.0,597.4,-467.3699999999999
109,11552.0,8459.0,1508.0,2045.0,0.0,0.0,0.0,0.0,1777.8,0.0,21118.0,609.9,1680.91,1713.53,55.7,0.0,597.3,-433.5400000000009
110,11619.0,8458.0,1493.0,2021.0,0.0,0.0,0.0,0.0,2060.03,0.0,21622.0,610.1,1581.05,1873.06,33.2,0.0,597.5,-665.880000000001
111,11831.0,8457.0,1480.0,1993.0,0.0,0.0,0.0,64.6,2011.28,0.0,21945.0,609.9,1447.42,1865.18,0.0,0.0,597.5,-628.119999999999
112,11911.0,8460.0,1482.0,1928.0,0.0,0.0,0.0,65.4,1977.32,0.0,21939.0,609.8,1520.9,1775.9,0.0,0.0,597.5,-619.3799999999992
113,11804.0,8461.0,1481.0,1948.0,0.0,0.0,0.0,31.4,1736.62,0.0,21488.0,610.0,1552.01,1768.2,0.0,0.0,597.5,-553.6899999999996
114,11393.0,8460.0,1500.0,1899.0,0.0,0.0,0.0,0.0,1316.07,0.0,20710.0,610.1,1551.72,1462.67,134.3,0.0,597.5,-498.22000000000116
115,10233.0,8462.0,1501.0,1874.0,0.0,0.0,0.0,0.0,982.1,0.0,19788.0,610.2,1453.32,876.26,108.2,0.0,597.4,-381.2800000000011
116,9884.0,8459.0,1491.0,1846.0,0.0,0.0,0.0,0.0,811.74,0.0,19168.0,610.6,1282.84,1016.34,249.4,0.0,597.4,-432.8399999999988
117,8874.0,8463.0,1471.0,1853.0,0.0,0.0,0.0,0.0,429.99,0.0,18294.0,610.3,1564.09,868.01,31.8,0.0,232.2,-509.40999999999804
