,gas,hydro,other_fossil,wind_onshore,DK -> NO,FI -> NO,NL -> NO,SE -> NO,demand,NO -> DK,NO -> FI,NO -> NL,NO -> SE,mismatch
2619,360.92,11587.57,196.14,228.76,0.0,24.86,0.0,104.52000000000004,12944.0,1023.6,0.0,0.0,0.0,-1464.8300000000013
2620,361.57,15125.98,192.86,216.99,0.0,27.44,0.0,0.0,14216.0,1270.01,0.0,0.0,618.9000000000001,-180.06999999999994
2621,362.42,17544.18,196.33,209.95,0.0,16.59,0.0,0.0,15830.0,1286.19,0.0,0.0,1143.8000000000002,69.48000000000093
2622,363.32,18171.8,198.54,213.42,0.0,10.79,0.0,0.0,15697.0,1286.1,0.0,0.0,1105.74,869.0299999999988
2623,363.66,17994.54,197.9,216.51,0.0,5.38,0.0,0.0,15675.0,1251.75,0.0,0.0,936.22,915.0200000000013
2624,363.39,17672.54,197.65,232.23,0.0,10.28,0.0,0.0,15671.0,722.06,0.0,0.0,843.6599999999999,1239.3700000000003
2625,363.1,16457.26,198.22,256.2,0.0,17.47,0.0,0.0,15447.0,164.89,0.0,0.0,202.23,1478.13
2626,363.23,14727.45,199.47,279.72,81.3,21.92,0.0,252.25000000000009,15213.0,0.0,0.0,0.0,0.0,712.3399999999983
2627,363.46,13326.92,200.41,293.74,734.46,27.37,0.0,595.97,15070.0,0.0,0.0,0.0,0.0,472.3299999999981
2628,363.04,12231.46,203.21,330.04,403.55,37.07,0.0,1186.04,14886.0,0.0,0.0,0.0,0.0,-131.59000000000015
2629,363.34,11911.63,202.79,371.28,46.95,31.34,0.0,1042.63,14569.0,0.0,0.0,0.0,0.0,-599.039999999999
